word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
backyard	3983	-8.4	0	0	1130	267	0	0	0	8
arden	3983	-5.78	0	5	1427	163	0	0	0	5
cavaliers	3983	-9.23	0	0	1993	330	0	0	0	9
hastily	3983	-8.1	0	0	713	211	0	0	0	7
larva	3983	-6.87	0	3	716	172	0	0	0	5
hurst	3982	-6.66	2	3	713	72	0	0	0	5
parcels	3982	-6.88	0	1	1506	291	0	0	0	7
lipid	3982	-7.47	0	0	716	176	0	0	0	5
fiercely	3982	-8.5	0	0	845	151	0	0	0	8
nonfiction	3981	-8.9	0	0	475	121	0	0	0	10
detachments	3981	-10.61	0	0	1141	409	0	0	0	11
hindered	3981	-8.07	0	0	713	82	0	0	0	8
restrained	3980	-7.82	0	0	1209	698	0	0	0	10
nikola	3979	-8.91	2	4	475	59	0	0	0	6
dauphin	3979	-10.67	0	0	1141	105	0	0	0	7
baronets	3978	-8.89	0	1	1130	267	0	0	0	8
goldstein	3978	-12.06	0	0	626	74	0	0	0	9
smoothly	3978	-10.07	0	0	2051	23	0	0	0	8
libertadores	3977	-13.38	0	0	716	176	0	0	0	12
subdistrict	3976	-10.34	0	0	2051	272	0	0	0	11
gotham	3976	-7.49	0	0	626	74	0	0	0	6
dusk	3976	-6.66	8	8	1141	64	0	0	0	4
brit	3975	-4.8	10	11	1130	181	0	0	0	4
parked	3975	-5.22	8	9	1506	291	0	0	0	6
squid	3974	-5.72	2	2	2051	13	0	0	0	5
clemens	3974	-6.68	2	3	1993	136	0	0	0	7
affirmative	3974	-9.9	0	0	1427	41	0	0	0	11
panoramic	3974	-10.39	0	0	1506	291	0	0	0	9
odor	3974	-6.56	2	2	452	10	0	0	0	4
innate	3974	-6.32	2	2	747	469	0	0	0	6
stewardship	3974	-11.36	0	0	2051	326	0	0	0	11
gunmen	3973	-7.3	0	0	626	82	0	0	0	6
hardships	3973	-8.37	0	0	713	211	0	0	0	9
escalated	3973	-9.07	0	0	905	48	0	0	0	9
ligands	3972	-6.98	0	1	716	176	0	0	0	7
bassett	3972	-7.6	0	0	1130	267	0	0	0	7
til	3972	-5.27	20	27	953	62	0	0	0	3
equitable	3972	-7.75	0	0	905	18	0	0	0	9
werewolf	3972	-10.59	0	0	537	103	0	0	0	8
emulate	3972	-8.09	0	0	905	83	0	0	0	7
jenna	3972	-6.95	4	5	260	46	0	0	0	5
prequel	3972	-6.58	0	0	1506	440	0	0	0	7
hermes	3972	-6.43	2	2	713	154	0	0	0	6
blackhawks	3971	-11.13	0	0	1130	73	0	0	0	10
interconnected	3971	-13.33	0	0	747	469	0	0	0	14
spaceship	3971	-9.6	0	0	2051	178	0	0	0	9
fireplace	3971	-9.27	0	0	845	151	0	0	0	9
archduke	3971	-9.98	0	0	1427	163	0	0	0	8
wendell	3971	-8.07	0	0	537	103	0	0	0	7
gracie	3970	-6.61	0	1	626	151	0	0	0	6
cossack	3970	-7.65	0	1	1993	876	0	0	0	7
atv	3970	-5.36	14	17	1427	73	0	0	0	3
summed	3969	-5.62	2	2	2051	272	0	0	0	6
palau	3969	-6.89	0	0	1506	291	0	0	0	5
accountable	3969	-9.93	0	0	1427	133	0	0	0	11
culmination	3969	-9.36	0	0	1993	77	0	0	0	11
heap	3969	-6.1	12	13	713	154	0	0	0	4
morally	3968	-6.51	0	1	1197	231	0	0	0	7
wiring	3967	-6.31	6	6	537	123	0	0	0	6
burbank	3967	-7.78	0	0	1130	131	0	0	0	7
conserve	3967	-7.24	0	0	1993	876	0	0	0	8
horde	3966	-5.81	4	4	713	157	0	0	0	5
shit	3966	-4.96	16	21	2051	183	0	0	0	4
pastors	3966	-6.27	0	1	1506	291	0	0	0	7
tolerated	3966	-8.95	0	0	953	133	0	0	0	9
kimberly	3966	-9.15	0	0	247	62	0	0	0	8
jeopardy	3965	-10.8	0	0	260	46	0	0	0	8
cricketers	3964	-8.78	0	0	1993	144	0	0	0	10
verizon	3964	-7.81	0	0	353	81	0	0	0	7
horned	3964	-5.77	2	3	713	157	0	0	0	6
mandy	3963	-5.1	10	12	1197	426	0	0	0	5
isthmus	3963	-9.71	0	0	747	42	0	0	0	7
exporting	3963	-6.81	0	0	905	212	0	0	0	9
cakes	3963	-6.07	16	17	1993	330	0	0	0	5
kathmandu	3962	-11.37	0	0	247	50	0	0	0	9
anastasia	3961	-11.03	0	0	1427	165	0	0	0	9
eh	3961	-5.63	52	55	905	1	1	1	1	2
warhol	3961	-7.97	0	0	537	138	0	0	0	6
hickory	3961	-8.71	0	0	713	82	0	0	0	7
importing	3961	-7.54	0	0	747	87	0	0	0	9
fetal	3961	-6.31	6	6	845	93	0	0	0	5
gull	3960	-5.16	18	18	626	82	0	0	0	4
dunlop	3960	-8.91	0	0	1141	64	0	0	0	6
realist	3960	-6.67	4	4	1209	698	0	0	0	7
childbirth	3960	-12.23	0	0	1993	243	0	0	0	10
durability	3959	-10.04	0	0	1141	64	0	0	0	10
alkaline	3959	-9.93	0	0	1427	150	0	0	0	8
glossy	3959	-8.42	0	0	626	40	0	0	0	6
mermaid	3959	-8.52	0	0	1197	188	0	0	0	7
cantata	3958	-8.3	0	0	1993	330	0	0	0	7
chateau	3958	-9.05	2	2	1993	243	0	0	0	7
asteroids	3958	-10.28	0	0	1427	113	0	0	0	9
carte	3958	-5.24	2	7	1993	330	0	0	0	5
pause	3957	-6.19	2	2	1506	291	0	0	0	5
uh	3957	-4.74	46	49	281	2	2	2	2	2
townshend	3957	-10.29	0	0	953	133	0	0	0	9
bedrock	3957	-8.72	0	0	1130	203	0	0	0	7
penelope	3956	-10.25	0	0	1506	180	0	0	0	8
bolts	3955	-6.17	10	11	1130	161	0	0	0	5
magdalene	3955	-10.71	0	0	1197	426	0	0	0	9
pity	3955	-4.14	6	8	1506	97	0	0	0	4
whitehall	3954	-11.18	0	0	537	53	0	0	0	9
gael	3954	-5.61	6	8	626	108	0	0	0	4
reappeared	3954	-9.34	0	0	1209	698	0	0	0	10
viability	3954	-9.0	0	0	353	128	0	0	0	9
chow	3954	-4.97	6	9	1993	243	0	0	0	4
morals	3953	-6.34	4	6	1197	231	0	0	0	6
amar	3953	-5.24	8	11	1427	72	0	0	0	4
bombardier	3953	-10.93	0	0	1130	161	0	0	0	10
densities	3953	-8.68	0	0	1141	409	0	0	0	9
ae	3952	-3.84	82	97	1427	11	11	11	11	2
havre	3952	-7.12	0	2	713	211	0	0	0	5
militias	3952	-9.44	0	1	1197	180	0	0	0	8
interstellar	3952	-12.21	0	0	747	469	0	0	0	12
punta	3952	-6.47	2	3	1506	88	0	0	0	5
aroused	3951	-7.4	0	0	1427	163	0	0	0	7
arteries	3951	-7.26	0	0	1427	163	0	0	0	8
popes	3951	-5.68	10	12	1506	199	0	0	0	5
slogans	3951	-7.52	0	1	2051	61	0	0	0	7
dh	3951	-4.73	50	53	1141	4	4	4	4	2
toxin	3950	-7.03	2	3	953	133	0	0	0	5
disciplined	3950	-10.13	0	0	1141	300	0	0	0	11
adjectives	3950	-8.34	0	0	1427	124	0	0	0	10
revamped	3949	-8.66	0	0	1209	698	0	0	0	8
nagpur	3949	-8.68	0	0	475	102	0	0	0	6
vandalism	3949	-9.59	0	0	353	79	0	0	0	9
racially	3949	-7.4	0	0	1209	157	0	0	0	8
lockout	3949	-8.05	2	2	716	138	0	0	0	7
ukrainians	3948	-10.66	0	0	281	4	0	0	0	10
excursion	3948	-8.26	0	0	905	212	0	0	0	9
sorority	3947	-9.41	0	0	2051	140	0	0	0	8
walkway	3947	-8.08	0	0	537	138	0	0	0	7
deserves	3946	-8.14	0	1	1141	409	0	0	0	8
lad	3946	-4.52	48	58	716	172	0	0	0	3
optimum	3946	-8.81	2	2	452	56	0	0	0	7
cultivate	3946	-8.47	0	0	1993	77	0	0	0	9
completes	3945	-7.53	0	0	1993	876	0	0	0	9
ferrara	3944	-9.49	2	2	845	93	0	0	0	7
artificially	3944	-10.5	0	0	1427	163	0	0	0	12
neutrons	3944	-9.03	0	2	475	120	0	0	0	8
embarrassing	3943	-10.8	0	0	905	83	0	0	0	12
acton	3943	-4.81	8	9	1427	133	0	0	0	5
amadeus	3943	-10.09	0	0	1427	72	0	0	0	7
jura	3942	-5.58	4	4	260	68	0	0	0	4
psychotherapy	3940	-14.26	0	0	1506	19	0	0	0	13
celsius	3940	-9.76	0	0	1993	76	0	0	0	7
cpr	3940	-6.82	10	13	1993	5	0	0	0	3
quot	3940	-5.15	2	5	88	79	0	0	0	4
francophone	3940	-12.05	0	0	845	120	0	0	0	11
gambia	3939	-7.35	2	2	626	108	0	0	0	6
propellant	3939	-8.96	0	0	1506	440	0	0	0	10
fina	3938	-4.95	20	24	845	151	0	0	0	4
cena	3938	-5.72	6	6	1993	76	0	0	0	4
truths	3938	-6.67	0	1	953	241	0	0	0	6
adolph	3938	-8.21	0	0	1427	124	0	0	0	6
skinned	3937	-6.78	2	2	2051	36	0	0	0	7
coyotes	3937	-8.35	0	1	1993	876	0	0	0	7
wilton	3937	-6.61	8	8	537	123	0	0	0	6
discourage	3936	-9.59	0	0	1141	300	0	0	0	10
connectors	3936	-8.68	0	0	1993	876	0	0	0	10
plaques	3935	-6.9	0	1	1506	97	0	0	0	7
rebellions	3935	-9.5	0	0	1209	698	0	0	0	10
showers	3935	-6.57	0	1	2051	183	0	0	0	7
welcoming	3935	-8.2	0	0	537	103	0	0	0	9
quicker	3935	-7.35	0	0	88	79	0	0	0	7
witnessing	3935	-8.91	0	0	537	123	0	0	0	10
prospered	3935	-7.57	0	0	1506	440	0	0	0	9
fading	3935	-6.07	2	2	845	149	0	0	0	6
bulgarians	3934	-10.1	0	0	1130	131	0	0	0	10
escarpment	3934	-11.31	0	0	905	48	0	0	0	10
ryu	3932	-6.77	6	8	1209	4	0	0	0	3
leonid	3931	-9.36	0	0	716	146	0	0	0	6
deserve	3931	-7.59	2	4	1141	409	0	0	0	7
peanuts	3930	-8.31	0	1	1506	180	0	0	0	7
milo	3930	-5.92	8	9	1197	180	0	0	0	4
deficits	3930	-7.85	0	1	1141	409	0	0	0	8
abolitionist	3929	-11.01	0	0	1427	67	0	0	0	12
figurative	3929	-10.2	0	0	845	151	0	0	0	10
stamped	3928	-7.33	0	0	2051	326	0	0	0	7
dobson	3928	-6.7	2	2	1141	142	0	0	0	6
coeducational	3928	-12.59	0	0	1993	876	0	0	0	13
chefs	3928	-6.4	2	4	1993	243	0	0	0	5
betsy	3928	-7.44	2	2	1130	203	0	0	0	5
supervise	3927	-8.41	0	0	2051	272	0	0	0	9
alamo	3927	-7.7	0	1	1427	150	0	0	0	5
subordinates	3927	-11.56	0	0	2051	272	0	0	0	12
sired	3927	-5.58	16	17	2051	147	0	0	0	5
lettering	3927	-7.92	0	0	716	146	0	0	0	9
codified	3926	-7.78	0	0	1993	876	0	0	0	8
kawasaki	3926	-11.91	0	0	247	50	0	0	0	8
penetrated	3926	-8.9	0	0	1506	180	0	0	0	10
playwrights	3925	-10.09	0	0	1506	97	0	0	0	11
erstwhile	3925	-11.79	0	0	905	33	0	0	0	9
glowing	3925	-6.67	6	6	626	40	0	0	0	7
innsbruck	3925	-12.87	0	0	747	469	0	0	0	9
mahmoud	3924	-9.6	0	1	1197	426	0	0	0	7
theirs	3924	-6.75	0	2	953	136	0	0	0	6
batavia	3924	-9.15	0	0	1130	267	0	0	0	7
vacancies	3924	-9.93	0	0	353	79	0	0	0	9
ara	3924	-4.51	40	54	1427	163	0	0	0	3
asher	3923	-5.13	4	4	1427	113	0	0	0	5
aggravated	3923	-9.75	0	0	1427	31	0	0	0	10
michelangelo	3923	-14.69	0	0	1197	180	0	0	0	12
milano	3923	-7.93	0	1	1197	180	0	0	0	6
tatar	3922	-6.73	2	3	953	116	0	0	0	5
slips	3922	-6.15	4	6	2051	61	0	0	0	5
jena	3922	-5.99	6	7	260	46	0	0	0	4
smyth	3921	-6.86	2	3	2051	23	0	0	0	5
mimi	3921	-7.15	6	8	1197	180	0	0	0	4
sine	3920	-4.56	32	38	2051	147	0	0	0	4
imaginative	3920	-10.31	0	0	747	87	0	0	0	11
censor	3920	-7.63	4	4	1993	76	0	0	0	6
lough	3920	-5.73	10	11	716	138	0	0	0	5
ahmedabad	3919	-13.24	0	0	1427	6	0	0	0	9
criticize	3918	-9.35	0	0	1993	144	0	0	0	9
ppp	3917	-7.81	12	13	1506	2	0	0	0	3
antisemitism	3917	-13.43	0	0	1427	165	0	0	0	12
expansive	3917	-8.83	0	0	905	212	0	0	0	9
apocalyptic	3916	-13.45	0	0	1427	81	0	0	0	11
autopsy	3915	-8.55	0	0	1427	74	0	0	0	7
alpes	3915	-7.28	0	2	1427	150	0	0	0	5
hunan	3915	-6.44	4	4	713	72	0	0	0	5
bakersfield	3915	-12.12	0	0	1130	267	0	0	0	11
marred	3914	-5.13	4	5	1197	426	0	0	0	6
intuitive	3914	-9.85	0	0	747	469	0	0	0	9
enlist	3914	-7.08	0	0	905	162	0	0	0	6
reliefs	3913	-8.32	2	4	1209	698	0	0	0	7
cayman	3912	-8.73	0	0	1993	330	0	0	0	6
incidental	3912	-9.18	0	0	747	469	0	0	0	10
algebras	3912	-10.66	0	1	1427	150	0	0	0	8
fitz	3912	-5.47	2	4	845	151	0	0	0	4
reorganisation	3911	-13.2	0	0	1209	698	0	0	0	14
lg	3911	-5.49	44	48	716	2	2	2	2	2
rollers	3911	-6.82	0	1	1209	164	0	0	0	7
slaughtered	3911	-9.35	0	0	2051	61	0	0	0	11
embargo	3910	-8.58	0	0	905	83	0	0	0	7
dp	3910	-4.45	64	72	1141	1	1	1	1	2
rodent	3909	-5.97	0	1	1209	164	0	0	0	6
ama	3909	-4.68	36	45	1427	72	0	0	0	3
fats	3909	-5.03	18	21	845	149	0	0	0	4
opel	3908	-5.43	2	2	452	56	0	0	0	4
evaluations	3907	-10.14	0	0	905	48	0	0	0	11
beheaded	3907	-8.17	0	0	1130	203	0	0	0	8
maccabi	3907	-9.01	0	0	1197	426	0	0	0	7
piccadilly	3906	-12.5	0	0	1506	97	0	0	0	10
seychelles	3905	-10.63	0	0	2051	247	0	0	0	10
jolly	3905	-5.96	10	10	260	66	0	0	0	5
sardar	3905	-7.64	0	0	2051	183	0	0	0	6
inferno	3905	-8.28	0	0	747	469	0	0	0	7
groupings	3905	-9.28	0	0	626	151	0	0	0	9
fáil	3904	-5.66	6	6	845	1	0	0	0	4
opined	3904	-6.27	2	2	452	56	0	0	0	6
reza	3903	-6.37	0	0	1209	698	0	0	0	4
weymouth	3903	-10.2	0	0	537	103	0	0	0	8
remade	3903	-7.02	2	2	1209	698	0	0	0	6
fontana	3902	-8.98	2	2	845	150	0	0	0	7
moonlight	3902	-10.04	0	0	1197	231	0	0	0	9
planner	3902	-6.69	2	3	1506	97	0	0	0	7
unequal	3901	-7.54	0	0	281	155	0	0	0	7
generosity	3901	-10.95	0	0	626	94	0	0	0	10
exacerbated	3901	-10.8	0	0	905	212	0	0	0	11
alaskan	3899	-8.67	0	1	1427	150	0	0	0	7
haunting	3899	-7.86	0	1	713	211	0	0	0	8
fostering	3899	-8.34	0	0	845	150	0	0	0	9
kamen	3898	-6.39	2	2	247	50	0	0	0	5
courageous	3898	-9.37	0	0	1993	876	0	0	0	10
zenith	3898	-8.96	0	0	48	9	0	0	0	6
madurai	3897	-9.16	0	0	1197	426	0	0	0	7
mcclellan	3897	-10.95	0	0	1197	36	0	0	0	9
preventive	3897	-8.09	0	0	1506	440	0	0	0	10
extermination	3897	-9.79	0	0	905	212	0	0	0	13
aqua	3896	-5.35	0	0	1427	9	0	0	0	4
hilltop	3895	-10.21	0	0	713	82	0	0	0	7
fw	3894	-4.71	40	43	845	1	1	1	1	2
goalscorer	3894	-13.8	0	0	626	74	0	0	0	10
leith	3894	-7.49	4	4	716	146	0	0	0	5
coe	3893	-4.29	38	48	1993	876	0	0	0	3
atrium	3893	-7.69	0	0	1427	73	0	0	0	6
beforehand	3892	-11.55	0	0	1130	203	0	0	0	10
bounced	3892	-6.07	2	3	1130	161	0	0	0	7
plutonium	3891	-10.63	0	0	1506	97	0	0	0	9
lately	3891	-5.98	0	0	716	172	0	0	0	6
spec	3890	-5.23	0	1	2051	178	0	0	0	4
mysticism	3890	-10.01	0	0	1197	19	0	0	0	9
benign	3890	-7.59	0	1	1130	203	0	0	0	6
consultative	3890	-9.94	0	0	1993	876	0	0	0	12
quorum	3889	-8.52	0	0	88	79	0	0	0	6
itf	3889	-6.81	10	13	747	17	0	0	0	3
practising	3889	-9.02	0	0	1506	440	0	0	0	10
alexei	3889	-9.03	0	0	1427	150	0	0	0	6
accelerator	3889	-11.27	0	0	1427	133	0	0	0	11
dakar	3888	-7.33	0	0	1141	105	0	0	0	5
tapped	3888	-6.22	8	10	953	116	0	0	0	6
visualization	3888	-11.72	0	0	353	128	0	0	0	13
supersonic	3888	-9.27	0	0	2051	272	0	0	0	10
maharaj	3887	-9.02	0	1	1197	426	0	0	0	7
gwr	3886	-5.48	0	2	626	3	0	0	0	3
pci	3885	-6.38	14	17	1506	3	0	0	0	3
mummy	3884	-6.71	2	2	1197	78	0	0	0	5
kinship	3884	-7.84	0	0	247	62	0	0	0	7
ashford	3884	-8.38	0	0	1427	113	0	0	0	7
mentoring	3884	-7.21	0	0	1197	188	0	0	0	9
landscaping	3883	-10.97	0	0	716	172	0	0	0	11
unrestricted	3883	-11.41	0	0	281	155	0	0	0	12
outing	3882	-5.36	0	1	452	47	0	0	0	6
wynn	3882	-6.56	2	2	537	4	0	0	0	4
gunboat	3882	-9.87	0	0	626	82	0	0	0	7
defective	3882	-7.33	0	0	1141	409	0	0	0	9
emery	3881	-5.59	4	4	905	83	0	0	0	5
appropriation	3881	-10.59	0	0	1427	81	0	0	0	13
necks	3881	-6.27	2	3	475	120	0	0	0	5
urges	3880	-5.91	2	3	281	14	0	0	0	5
durga	3880	-6.5	0	0	1141	64	0	0	0	5
receipts	3880	-9.65	0	1	1209	698	0	0	0	8
ramírez	3880	-9.33	0	0	1209	157	0	0	0	7
elites	3879	-6.5	0	1	905	93	0	0	0	6
esa	3879	-6.04	20	24	905	48	0	0	0	3
clinch	3879	-6.9	0	0	1993	136	0	0	0	6
bulldog	3879	-11.08	0	1	1130	131	0	0	0	7
denoting	3879	-7.4	0	0	1141	409	0	0	0	8
complemented	3878	-8.33	0	0	1993	876	0	0	0	12
eyre	3878	-7.64	2	3	905	5	0	0	0	4
embarrassment	3878	-13.27	0	0	905	83	0	0	0	13
sweetheart	3877	-10.69	0	0	2051	42	0	0	0	10
southwards	3876	-8.98	0	0	2051	140	0	0	0	10
wbc	3876	-5.1	8	10	537	2	0	0	0	3
assent	3875	-5.53	6	7	1427	113	0	0	0	6
trunks	3875	-6.56	2	3	953	241	0	0	0	6
ist	3875	-3.98	16	22	747	42	0	0	0	3
reopening	3874	-8.96	0	0	1209	698	0	0	0	9
breached	3873	-7.57	0	1	1130	181	0	0	0	8
lucille	3873	-7.97	0	0	716	42	0	0	0	7
lovecraft	3873	-10.93	0	0	716	138	0	0	0	9
magma	3873	-6.48	2	3	1197	426	0	0	0	5
mons	3873	-3.51	18	21	1197	231	0	0	0	4
anson	3873	-5.35	4	6	1427	165	0	0	0	5
interviewing	3872	-10.64	0	0	747	469	0	0	0	12
lowry	3871	-6.71	2	2	716	138	0	0	0	5
duane	3871	-6.66	4	6	1141	64	0	0	0	5
firepower	3871	-9.59	0	0	845	151	0	0	0	9
moderator	3870	-8.93	0	0	1197	231	0	0	0	9
australasian	3870	-12.38	0	0	1427	74	0	0	0	12
plank	3869	-5.54	10	12	1506	97	0	0	0	5
lacey	3869	-6.61	0	2	716	172	0	0	0	5
pods	3869	-5.2	12	15	1506	199	0	0	0	4
awesome	3869	-10.76	0	0	1427	14	0	0	0	7
accessing	3869	-7.09	0	0	1427	133	0	0	0	9
undivided	3867	-8.29	0	0	281	155	0	0	0	9
progressing	3867	-8.25	0	0	1506	440	0	0	0	11
electing	3867	-6.43	0	0	905	93	0	0	0	8
harassed	3866	-7.47	0	0	713	211	0	0	0	8
ignited	3866	-7.15	0	0	747	10	0	0	0	7
dahl	3866	-6.54	0	2	1141	105	0	0	0	4
xiang	3865	-6.63	4	4	19	7	0	0	0	5
tick	3865	-5.04	14	17	953	62	0	0	0	4
valor	3865	-6.68	2	2	353	79	0	0	0	5
synth	3864	-6.25	0	0	2051	54	0	0	0	5
mahal	3864	-5.72	0	1	1197	426	0	0	0	5
chases	3864	-6.15	4	6	1993	243	0	0	0	6
temptation	3864	-9.08	0	0	953	155	0	0	0	10
interchangeable	3863	-15.16	0	0	747	469	0	0	0	15
impractical	3863	-10.13	0	0	747	87	0	0	0	11
hike	3863	-5.83	14	15	713	82	0	0	0	4
chromatic	3863	-8.79	0	0	1993	243	0	0	0	9
bryce	3862	-7.58	4	4	1130	181	0	0	0	5
vasco	3862	-7.46	0	0	353	79	0	0	0	5
haarlem	3862	-10.23	0	1	713	211	0	0	0	7
khyber	3862	-7.8	0	0	247	9	0	0	0	6
mx	3861	-4.5	56	60	1197	1	1	1	1	2
une	3861	-4.03	14	20	281	155	0	0	0	3
gama	3861	-5.92	14	18	626	108	0	0	0	4
cas	3860	-3.84	52	64	1993	330	0	0	0	3
consequent	3860	-7.88	0	0	1993	876	0	0	0	10
fundraiser	3860	-10.67	0	0	845	62	0	0	0	10
townspeople	3860	-13.23	0	0	953	133	0	0	0	11
realignment	3859	-9.47	0	0	1209	698	0	0	0	11
iteration	3858	-7.77	0	0	747	17	0	0	0	9
massage	3858	-6.93	4	4	1197	426	0	0	0	7
registering	3857	-8.86	0	0	1209	698	0	0	0	11
sorbonne	3857	-9.7	0	0	2051	140	0	0	0	8
johanna	3857	-7.45	0	2	260	66	0	0	0	7
hamburger	3857	-8.82	0	0	713	211	0	0	0	9
equivalents	3856	-10.83	0	0	905	18	0	0	0	11
embracing	3856	-8.65	0	0	905	83	0	0	0	9
cleric	3856	-6.54	0	1	1993	136	0	0	0	6
replicate	3856	-8.48	0	0	1209	698	0	0	0	9
chancery	3856	-7.54	0	0	1993	243	0	0	0	8
nadia	3856	-6.58	0	1	475	102	0	0	0	5
porte	3855	-5.13	6	9	1506	199	0	0	0	5
symbolizes	3855	-10.09	0	0	2051	54	0	0	0	10
swam	3855	-5.96	14	17	2051	42	0	0	0	4
demonic	3855	-7.35	0	0	1141	409	0	0	0	7
iodine	3853	-8.65	0	0	747	8	0	0	0	6
triggers	3853	-7.69	0	1	953	241	0	0	0	8
holistic	3851	-7.65	0	0	713	157	0	0	0	8
undermined	3851	-8.71	0	0	281	155	0	0	0	10
dogg	3851	-6.34	8	9	1141	142	0	0	0	4
lew	3851	-5.21	34	37	716	146	0	0	0	3
moritz	3851	-6.99	0	0	1197	231	0	0	0	6
tonal	3851	-5.11	2	2	953	133	0	0	0	5
richer	3850	-6.36	2	3	1209	87	0	0	0	6
predicting	3850	-8.19	0	0	1506	440	0	0	0	10
vibe	3849	-6.08	4	5	353	128	0	0	0	4
hyperbolic	3849	-11.54	0	0	713	19	0	0	0	10
za	3849	-4.13	46	48	48	9	9	9	9	2
ravaged	3849	-7.57	0	0	1209	157	0	0	0	7
frs	3848	-4.58	12	15	845	120	0	0	0	3
submitting	3848	-8.8	0	0	2051	272	0	0	0	10
horticulture	3848	-11.48	0	0	713	157	0	0	0	12
recreate	3848	-7.7	0	0	1209	698	0	0	0	8
kielce	3848	-8.97	0	0	247	62	0	0	0	6
domesticated	3847	-10.2	0	0	1141	142	0	0	0	12
tentative	3847	-7.84	0	0	953	155	0	0	0	9
lexical	3847	-7.7	0	0	716	146	0	0	0	7
adversary	3847	-9.16	0	0	1427	124	0	0	0	9
appleton	3847	-8.2	0	0	1427	81	0	0	0	8
stemmed	3846	-7.61	2	2	2051	326	0	0	0	7
persist	3846	-7.01	0	0	1506	180	0	0	0	7
pandit	3845	-6.68	2	2	1506	291	0	0	0	6
silas	3845	-7.15	0	0	2051	147	0	0	0	5
peas	3845	-4.9	10	14	1506	180	0	0	0	4
trafalgar	3845	-10.67	0	0	953	241	0	0	0	9
asean	3844	-6.43	2	3	1427	113	0	0	0	5
doha	3843	-6.28	2	2	1141	142	0	0	0	4
leland	3843	-7.89	0	1	716	146	0	0	0	6
instigated	3843	-9.62	0	0	747	469	0	0	0	10
indoors	3842	-7.97	0	1	747	469	0	0	0	7
wycombe	3842	-9.61	0	0	537	4	0	0	0	7
horatio	3842	-7.05	0	0	713	157	0	0	0	7
enchanted	3841	-7.81	0	0	905	162	0	0	0	9
reversible	3841	-8.89	0	0	1209	698	0	0	0	10
compressor	3841	-8.92	0	0	1993	876	0	0	0	10
poplar	3840	-7.56	0	2	1506	199	0	0	0	6
youngsters	3839	-9.98	0	0	78	21	0	0	0	10
blends	3839	-6.06	0	2	1130	73	0	0	0	6
veneration	3839	-8.59	0	0	353	81	0	0	0	10
whitaker	3839	-8.48	0	0	537	53	0	0	0	8
tardis	3839	-6.7	0	0	953	116	0	0	0	6
emile	3838	-5.6	8	10	905	83	0	0	0	5
deprivation	3838	-9.19	0	0	1141	409	0	0	0	11
habitation	3838	-8.2	0	0	713	211	0	0	0	10
entrepreneurial	3838	-15.46	0	0	905	162	0	0	0	15
patna	3837	-7.54	0	0	1506	291	0	0	0	5
pico	3837	-6.26	6	6	1506	97	0	0	0	4
batista	3837	-7.32	0	0	1130	267	0	0	0	7
corrupted	3837	-9.21	0	0	1993	876	0	0	0	9
foraging	3837	-6.91	0	0	845	150	0	0	0	8
reuse	3836	-6.47	2	4	1209	698	0	0	0	5
dowry	3836	-6.56	2	2	1141	142	0	0	0	5
adopts	3835	-7.39	0	1	1427	124	0	0	0	6
donnelly	3835	-8.25	0	1	1141	142	0	0	0	8
mayfield	3835	-9.82	0	0	1197	426	0	0	0	8
clements	3834	-6.63	0	2	1993	136	0	0	0	8
fractures	3833	-7.54	0	0	845	120	0	0	0	9
calcio	3833	-8.41	0	0	1993	330	0	0	0	6
fittings	3832	-7.97	0	1	845	151	0	0	0	8
malibu	3831	-7.73	0	0	1197	426	0	0	0	6
ringo	3831	-6.33	2	3	1209	87	0	0	0	5
penetrating	3829	-9.35	0	0	1506	180	0	0	0	11
tutelage	3829	-9.68	0	0	953	57	0	0	0	8
genealogical	3829	-12.65	0	0	626	94	0	0	0	12
entourage	3829	-9.58	0	0	905	162	0	0	0	9
ripped	3828	-6.62	2	2	1209	87	0	0	0	6
practise	3828	-8.26	0	0	1506	440	0	0	0	8
accountants	3828	-10.06	0	0	1427	133	0	0	0	11
manchuria	3828	-9.32	0	0	1197	426	0	0	0	9
coleridge	3828	-9.2	0	0	1993	876	0	0	0	9
subscriptions	3828	-10.29	0	0	2051	272	0	0	0	13
originality	3827	-10.99	0	0	452	89	0	0	0	11
jess	3827	-5.1	14	17	260	46	0	0	0	4
frontiers	3827	-9.53	0	0	845	120	0	0	0	9
diminutive	3826	-10.69	0	0	1141	300	0	0	0	10
peacetime	3826	-11.6	0	0	1506	180	0	0	0	9
gonzaga	3825	-10.36	0	0	626	74	0	0	0	7
crawley	3825	-8.27	2	2	1993	144	0	0	0	7
samoan	3825	-8.48	0	1	2051	183	0	0	0	6
docked	3825	-5.41	2	2	1141	142	0	0	0	6
cemented	3825	-6.86	0	0	1993	76	0	0	0	8
dorsey	3825	-7.1	2	2	1141	142	0	0	0	6
blackberry	3825	-11.3	0	0	1130	73	0	0	0	10
rabbinical	3825	-10.44	0	0	1209	157	0	0	0	10
strive	3824	-5.51	6	7	2051	326	0	0	0	6
stump	3824	-7.2	2	2	2051	326	0	0	0	5
parodied	3824	-8.5	0	0	1506	291	0	0	0	8
photons	3823	-7.2	0	2	1506	69	0	0	0	7
tankers	3823	-6.92	2	3	953	116	0	0	0	7
kodak	3823	-8.97	0	0	247	13	0	0	0	5
